NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
6001260509,7625,Consumption,10/8/20,No,0.563,0.613,0.875,0.081,0.081,0.094,0.069,0.069,0.081,0.075,0.069,0.069,0.088,0.075,0.069,0.25,0.081,0.975,0.181,0.15,0.069,0.175,0.069,0.106,0.175,0.306,0.106,0.163,0.106,0.075,0.094,0.144,0.088,0.119,0.063,0.113,0.3,1.05,0.394,0.188,0.144,0.244,0.725,0.194,0.156,0.7,0.369,0.819
6001260509,7625,Consumption,11/8/20,No,0.081,0.094,0.075,0.069,0.069,0.094,0.119,0.075,0.1,0.069,0.069,0.094,0.063,0.069,0.069,0.287,0.081,0.325,0.225,0.244,0.088,0.269,0.094,0.113,0.1,0.156,0.194,0.063,0.088,0.1,0.069,0.212,0.081,0.069,0.125,0.131,0.181,0.362,0.425,0.15,0.688,0.169,0.188,0.163,0.131,0.263,0.319,0.206
6001260509,7625,Consumption,12/8/20,No,0.956,0.331,0.719,0.088,0.088,0.069,0.075,0.088,0.069,0.069,0.088,0.063,0.069,0.081,0.069,0.063,0.144,1.044,0.194,0.081,0.081,0.113,0.075,0.094,0.706,0.381,0.15,0.063,0.075,0.075,0.069,0.119,0.231,0.081,0.1,0.194,0.362,0.388,0.369,0.188,0.175,0.163,0.544,0.125,0.263,0.212,0.188,0.169
6001260509,7625,Consumption,13/8/20,No,0.625,0.406,0.856,0.131,0.088,0.088,0.081,0.069,0.094,0.075,0.075,0.088,0.075,0.738,0.144,0.106,0.075,0.356,0.287,0.35,0.169,0.212,0.25,0.113,0.25,0.388,0.938,0.619,0.563,0.25,0.094,0.094,0.188,0.181,0.081,0.169,0.194,0.169,0.2,0.125,0.375,0.956,0.231,0.95,0.663,0.194,0.194,0.212
6001260509,7625,Consumption,14/8/20,No,0.194,0.338,0.688,0.45,0.444,0.088,0.069,0.088,0.1,0.1,0.088,0.063,0.063,0.088,0.113,0.287,0.075,0.131,0.188,0.219,0.15,0.088,0.075,0.219,0.225,0.219,0.1,0.081,0.088,0.081,0.156,0.281,0.106,0.088,0.163,0.163,0.119,0.206,0.206,0.263,0.281,0.212,0.481,0.131,0.212,0.188,0.263,0.175
6001260509,7625,Consumption,15/8/20,No,0.181,0.313,0.713,0.3,0.663,0.081,0.088,0.069,0.088,0.075,0.106,0.1,0.094,0.088,0.119,0.075,0.069,0.094,0.069,0.306,0.169,0.075,0.144,0.075,0.088,0.088,0.088,0.156,0.331,0.194,0.156,0.1,0.15,0.15,0.481,0.594,0.9,0.263,0.237,0.219,0.331,0.281,0.362,0.212,0.206,0.263,0.287,0.256
6001260509,7625,Consumption,16/8/20,No,1.037,0.144,0.844,0.119,0.088,0.106,0.094,0.131,0.125,0.094,0.106,0.094,0.094,0.1,0.088,0.119,0.088,0.1,0.1,0.119,0.331,0.163,0.169,0.263,0.138,0.15,0.106,0.281,0.113,0.181,0.225,0.181,0.163,0.1,0.163,0.106,0.125,0.375,0.931,0.619,0.219,0.219,0.369,0.581,0.825,0.3,0.375,0.081
6001260509,7625,Consumption,17/8/20,No,0.088,0.081,0.075,0.106,0.106,0.1,0.069,0.088,0.069,0.069,0.088,0.069,0.075,0.075,0.144,0.206,0.438,0.506,0.119,0.138,0.081,0.088,0.088,0.081,0.156,0.156,0.219,0.119,0.1,0.075,0.144,0.1,0.075,0.163,0.081,0.212,0.444,0.888,0.425,0.188,0.169,0.35,0.65,0.131,0.356,0.206,0.175,0.194
6001260509,7625,Consumption,18/8/20,No,0.188,0.5,0.319,0.825,0.081,0.094,0.119,0.1,0.075,0.081,0.081,0.075,0.088,0.069,0.075,0.281,0.075,0.55,0.106,0.131,0.094,0.075,0.113,0.525,0.412,0.237,0.094,0.069,0.088,0.081,0.081,0.1,0.156,0.113,0.1,0.319,0.163,0.444,0.181,0.163,0.131,0.419,0.763,0.475,0.2,0.306,0.181,0.175
6001260509,7625,Consumption,19/8/20,No,0.388,0.706,0.594,0.325,0.075,0.088,0.094,0.106,0.113,0.063,0.094,0.063,0.069,0.088,0.069,0.275,0.088,0.237,0.231,0.15,0.088,0.088,0.081,0.194,0.1,0.075,0.2,0.063,0.081,0.1,0.138,0.144,0.237,0.094,0.219,0.206,0.319,0.438,0.263,0.212,0.244,0.131,0.625,0.169,0.3,0.144,0.2,0.225
6001260509,7625,Consumption,20/8/20,No,0.719,0.381,0.575,0.081,0.088,0.069,0.069,0.094,0.069,0.063,0.088,0.069,0.063,0.075,0.081,0.325,0.1,0.881,0.225,0.156,0.094,0.075,0.106,0.219,0.106,0.219,0.487,0.756,0.088,0.088,0.106,0.144,0.188,0.163,0.106,0.113,0.675,0.581,0.175,0.169,0.212,0.131,0.256,0.175,0.119,0.113,0.131,0.319
6001260509,7625,Consumption,21/8/20,No,0.756,0.469,0.469,0.094,0.069,0.075,0.088,0.069,0.069,0.088,0.106,0.081,0.088,0.069,0.063,0.069,0.412,0.269,0.212,0.106,0.075,0.081,0.094,0.106,0.106,0.2,0.081,0.1,0.125,0.088,0.094,0.225,0.194,0.188,0.075,0.206,0.194,0.163,0.15,0.244,0.237,0.237,0.306,0.15,0.138,0.206,0.15,0.144
6001260509,7625,Consumption,22/8/20,No,0.8,0.631,0.569,0.113,0.069,0.069,0.069,0.088,0.063,0.069,0.069,0.081,0.069,0.069,0.069,0.088,0.069,0.094,0.237,0.25,0.3,0.081,0.081,0.119,0.1,0.175,0.169,0.138,0.181,0.256,0.231,0.256,0.131,0.325,0.45,0.175,0.206,0.487,0.431,0.237,0.231,0.325,0.206,0.188,0.212,0.263,0.169,0.144
6001260509,7625,Consumption,23/8/20,No,0.181,0.175,0.7,0.35,0.875,0.088,0.075,0.069,0.081,0.075,0.069,0.063,0.088,0.069,0.069,0.063,0.081,0.075,0.063,0.156,0.212,0.3,0.106,0.138,0.113,0.2,0.406,0.219,0.375,0.313,0.481,0.156,0.194,0.688,0.719,0.481,0.275,0.287,0.35,0.287,0.287,0.356,0.188,0.294,0.125,0.212,0.381,0.694
6001260509,7625,Consumption,24/8/20,No,0.569,0.338,0.081,0.088,0.081,0.069,0.069,0.069,0.081,0.069,0.063,0.069,0.063,0.088,0.063,0.256,0.069,0.85,0.212,0.125,0.075,0.088,0.113,0.088,0.106,0.163,0.094,0.069,0.069,0.075,0.256,0.069,0.075,0.237,0.063,0.094,0.3,0.769,0.688,0.356,0.263,0.244,0.237,0.156,0.237,0.244,0.263,0.206
6001260509,7625,Consumption,25/8/20,No,0.406,0.638,0.675,0.263,0.075,0.075,0.088,0.075,0.063,0.069,0.069,0.088,0.063,0.069,0.069,0.244,0.175,0.544,0.081,0.138,0.094,0.069,0.063,0.063,0.169,0.263,0.169,0.15,0.2,0.625,0.519,0.3,0.175,0.1,0.081,0.106,0.256,0.619,0.237,0.344,0.225,0.219,0.169,0.15,0.138,0.1,0.113,0.806
6001260509,7625,Consumption,26/8/20,No,0.325,0.825,0.106,0.069,0.069,0.088,0.063,0.063,0.088,0.069,0.063,0.069,0.081,0.069,0.063,0.25,0.1,0.944,0.2,0.194,0.075,0.075,0.106,0.063,0.069,0.269,0.169,0.1,0.088,0.069,0.063,0.094,0.063,0.181,0.063,0.088,0.25,0.313,0.463,0.244,0.219,0.181,0.781,0.7,1,0.181,0.2,0.231
6001260509,7625,Consumption,27/8/20,No,0.4,0.075,0.081,0.056,0.05,0.075,0.056,0.094,0.081,0.069,0.05,0.075,0.05,0.05,0.069,0.131,0.206,0.95,0.156,0.075,0.106,0.412,0.463,0.231,0.094,0.144,0.063,0.069,0.088,0.081,0.281,0.131,0.094,0.063,0.094,0.125,0.306,0.5,0.344,0.338,0.206,0.406,1.356,0.65,0.494,0.15,0.113,0.088
6001260509,7625,Consumption,28/8/20,No,0.256,0.05,0.056,0.069,0.063,0.056,0.05,0.075,0.056,0.056,0.069,0.05,0.05,0.05,0.075,0.056,0.088,0.275,0.35,0.212,0.094,0.131,0.1,0.1,0.663,0.212,0.163,0.069,0.1,0.444,0.481,0.075,0.075,0.075,0.063,0.131,0.2,0.656,0.244,0.212,0.625,1.356,0.669,0.688,0.694,0.981,0.838,0.744
6001260509,7625,Consumption,29/8/20,No,0.981,0.431,1,0.138,0.094,0.069,0.075,0.081,0.088,0.069,0.075,0.081,0.069,0.063,0.094,0.063,0.063,0.094,0.106,0.113,0.294,0.069,0.113,0.069,0.075,0.544,0.131,0.263,0.169,0.212,0.194,0.219,0.088,0.069,0.081,0.556,0.619,0.431,0.237,0.138,0.212,0.225,0.181,0.225,0.175,0.125,0.188,0.206
6001260509,7625,Consumption,30/8/20,No,0.169,0.2,0.931,0.119,0.825,0.094,0.081,0.081,0.081,0.094,0.081,0.069,0.1,0.125,0.088,0.081,0.294,0.194,0.175,0.094,0.256,0.156,0.369,0.388,0.2,0.138,0.15,0.263,0.237,0.188,0.119,0.719,0.45,0.538,0.113,0.113,0.338,0.194,0.4,0.263,0.287,0.175,0.113,0.144,0.15,0.181,0.212,0.163
6001260509,7625,Consumption,31/8/20,No,0.263,0.131,0.094,0.069,0.075,0.081,0.063,0.075,0.094,0.1,0.1,0.1,0.069,0.063,0.088,0.256,0.075,0.894,0.188,0.138,0.075,0.106,0.069,0.075,0.15,0.075,0.125,0.1,0.081,0.081,0.094,0.081,0.225,0.088,0.075,0.094,0.113,0.763,0.506,0.319,0.325,0.237,0.181,0.131,0.119,0.144,0.869,0.8
6001260509,7625,Consumption,1/9/20,No,0.231,0.081,0.069,0.094,0.069,0.069,0.088,0.069,0.069,0.069,0.094,0.063,0.119,0.075,0.088,0.088,0.287,0.212,0.35,0.131,0.119,0.181,0.094,0.088,0.075,0.144,0.075,0.094,0.075,0.275,0.425,0.169,0.094,0.075,0.075,0.094,0.25,0.263,0.506,0.706,0.269,0.188,0.375,0.281,0.119,0.113,0.169,0.463
6001260509,7625,Consumption,2/9/20,No,0.625,0.7,0.256,0.075,0.094,0.069,0.063,0.088,0.063,0.063,0.088,0.063,0.069,0.081,0.063,0.256,0.119,0.8,0.269,0.131,0.1,0.088,0.088,0.106,0.075,0.425,0.081,0.069,0.244,0.081,0.169,0.1,0.094,0.075,0.075,0.081,0.156,0.375,0.237,0.381,0.319,0.287,0.369,0.644,0.319,0.7,0.188,0.269
6001260509,7625,Consumption,3/9/20,No,0.088,0.069,0.088,0.063,0.081,0.125,0.175,0.113,0.069,0.088,0.063,0.081,0.063,0.063,0.081,0.244,0.088,0.269,0.156,0.119,0.075,0.1,0.106,0.144,0.088,0.163,0.125,0.094,0.094,0.138,0.094,0.075,0.225,0.081,0.088,0.138,0.188,0.425,0.219,0.206,0.156,0.369,1.05,0.706,0.275,0.138,0.125,0.15
6001260509,7625,Consumption,4/9/20,No,0.275,0.081,0.088,0.069,0.075,0.088,0.075,0.088,0.075,0.063,0.088,0.081,0.069,0.088,0.069,0.25,0.081,0.219,0.237,0.163,0.088,0.075,0.094,0.106,0.256,0.075,0.075,0.1,0.075,0.075,0.1,0.069,0.294,0.069,0.088,0.119,0.125,0.444,0.237,0.194,0.35,0.237,0.269,0.156,0.119,0.125,0.206,0.206
6001260509,7625,Consumption,5/9/20,No,0.375,0.844,0.212,0.719,0.081,0.081,0.1,0.069,0.088,0.088,0.069,0.094,0.081,0.069,0.075,0.075,0.075,0.081,0.088,0.325,0.081,0.081,0.1,0.075,0.094,0.075,0.081,0.325,0.287,0.156,0.237,0.581,0.325,0.831,0.113,0.231,0.138,0.362,0.394,0.163,0.15,0.169,0.169,0.35,0.131,0.15,0.206,0.2
6001260509,7625,Consumption,6/9/20,No,0.2,0.294,0.113,0.069,0.081,0.069,0.069,0.081,0.063,0.075,0.088,0.069,0.063,0.094,0.063,0.069,0.088,0.263,0.1,0.225,0.163,0.1,0.088,0.075,0.088,0.081,0.131,0.206,0.094,0.194,0.212,0.144,0.088,0.106,0.225,0.175,0.175,0.169,0.375,0.275,0.25,0.219,0.2,0.188,0.15,0.181,0.125,0.131
6001260509,7625,Consumption,7/9/20,No,0.113,0.113,0.225,0.731,0.219,0.813,0.1,0.069,0.069,0.088,0.069,0.081,0.075,0.069,0.081,0.075,0.25,0.806,0.181,0.113,0.131,0.081,0.081,0.081,0.1,0.463,0.094,0.088,0.081,0.081,0.075,0.094,0.081,0.263,0.069,0.081,0.088,0.169,0.594,0.388,0.212,0.263,0.144,0.163,0.113,0.15,0.181,0.2
6001260509,7625,Consumption,8/9/20,No,0.356,0.738,0.525,0.412,0.144,0.125,0.113,0.069,0.088,0.069,0.088,0.069,0.081,0.069,0.075,0.237,0.113,0.663,0.144,0.156,0.081,0.094,0.113,0.106,0.219,0.113,0.075,0.106,0.081,0.1,0.094,0.237,0.069,0.088,0.131,0.144,0.175,0.206,0.456,0.338,0.219,0.294,0.119,0.144,0.094,0.138,0.175,0.188
6001260509,7625,Consumption,9/9/20,No,0.656,0.394,0.45,0.463,0.094,0.063,0.081,0.069,0.063,0.081,0.063,0.106,0.094,0.063,0.075,0.244,0.081,0.881,0.338,0.094,0.069,0.081,0.069,0.069,0.088,0.206,0.088,0.063,0.094,0.15,0.119,0.156,0.125,0.1,0.088,0.088,0.094,0.287,0.244,0.275,0.237,0.188,0.306,0.431,0.119,0.188,0.175,0.188
6001260509,7625,Consumption,10/9/20,No,0.306,0.069,0.088,0.075,0.063,0.094,0.069,0.069,0.1,0.069,0.069,0.088,0.063,0.069,0.088,0.263,0.75,0.25,1.381,0.456,0.156,0.088,0.081,0.088,0.094,0.438,0.081,0.119,0.088,0.287,0.169,0.119,0.1,0.069,0.088,0.063,0.281,0.425,0.475,0.325,0.144,0.144,0.831,0.231,0.138,0.125,0.156,0.738
6001260509,7625,Consumption,11/9/20,No,0.431,0.481,0.419,0.094,0.069,0.088,0.069,0.075,0.081,0.069,0.081,0.063,0.075,0.069,0.069,0.081,0.244,0.138,0.206,0.181,0.169,0.081,0.094,0.125,0.15,0.163,0.094,0.088,0.088,0.125,0.088,0.075,0.081,0.081,0.106,0.25,0.219,0.169,0.25,0.194,0.344,0.1,0.119,0.106,0.125,0.156,0.212,0.188
6001260509,7625,Consumption,12/9/20,No,0.206,0.188,0.2,0.575,0.231,0.769,0.106,0.069,0.088,0.069,0.113,0.106,0.069,0.088,0.069,0.088,0.069,0.088,0.069,0.306,0.113,0.1,0.113,0.075,0.094,0.075,0.156,0.1,0.206,0.131,0.1,0.094,0.275,0.163,0.163,0.156,0.237,0.588,0.313,0.175,0.15,0.163,0.125,0.525,0.094,0.219,0.256,0.25
6001260509,7625,Consumption,13/9/20,No,0.225,0.85,0.206,0.706,0.1,0.075,0.088,0.081,0.075,0.088,0.069,0.088,0.063,0.088,0.075,0.069,0.081,0.069,0.088,0.125,0.325,0.144,0.075,0.088,0.069,0.125,0.225,0.088,0.15,0.306,0.144,0.088,0.081,0.3,0.144,0.175,0.106,0.113,0.369,0.4,0.313,0.25,0.188,0.2,0.2,0.144,0.144,0.206
6001260509,7625,Consumption,14/9/20,No,0.869,0.431,0.487,0.088,0.075,0.069,0.144,0.075,0.088,0.069,0.069,0.088,0.063,0.088,0.063,0.237,0.106,0.75,0.2,0.069,0.081,0.1,0.425,0.513,0.256,0.138,0.106,0.081,0.069,0.075,0.075,0.088,0.081,0.088,0.156,0.119,0.106,0.15,0.369,0.344,0.356,0.338,0.319,0.181,0.113,0.125,0.119,0.731
6001260509,7625,Consumption,15/9/20,No,0.331,0.781,0.119,0.094,0.075,0.075,0.081,0.069,0.088,0.069,0.081,0.075,0.069,0.081,0.069,0.156,0.075,0.244,0.331,0.081,0.094,0.075,0.2,0.094,0.094,0.15,0.094,0.069,0.088,0.069,0.144,0.175,0.094,0.075,0.088,0.069,0.35,0.144,0.156,0.375,0.263,0.181,0.163,0.131,0.113,0.088,0.106,0.081
6001260509,7625,Consumption,16/9/20,No,0.275,0.675,0.444,0.463,0.069,0.081,0.069,0.063,0.088,0.075,0.075,0.113,0.094,0.069,0.063,0.088,0.212,0.863,0.225,0.094,0.088,0.069,0.1,0.069,0.088,0.138,0.081,0.063,0.081,0.063,0.344,0.088,0.175,0.075,0.094,0.081,0.15,0.237,0.25,0.388,0.306,0.237,0.138,0.138,0.131,0.094,0.131,0.163
6001260509,7625,Consumption,17/9/20,No,0.313,0.719,0.269,0.625,0.081,0.094,0.069,0.088,0.069,0.088,0.069,0.081,0.069,0.075,0.206,0.075,0.113,0.194,0.231,0.069,0.088,0.138,0.1,0.15,0.106,0.181,0.212,0.075,0.081,0.081,0.081,0.194,0.075,0.075,0.063,0.081,0.15,0.344,0.481,0.2,0.169,0.144,0.175,0.237,0.125,0.156,0.188,0.2
6001260509,7625,Consumption,18/9/20,No,0.2,0.225,0.7,0.362,0.806,0.094,0.081,0.069,0.094,0.069,0.081,0.081,0.069,0.088,0.069,0.119,0.219,0.125,0.275,0.156,0.094,0.081,0.144,0.1,0.069,0.294,0.063,0.081,0.075,0.194,0.138,0.144,0.181,0.069,0,0.275,0.225,0.287,0.263,0.281,0.225,0.331,0.994,0.694,0.138,0.125,0.294,0.206
6001260509,7625,Consumption,19/9/20,No,0.188,0.2,0.525,0.513,0.3,0.563,0.063,0.094,0.094,0.063,0.075,0.1,0.088,0.063,0.069,0.063,0.063,0.069,0.056,0.3,0.081,0.081,0.556,0.113,0.05,0.094,0.175,0.869,0.362,0.263,0.075,0.088,0.069,0.113,0.075,0.081,0.094,0.269,0.338,0.35,0.375,0.225,0.163,0.169,0.131,0.163,0.181,0.219
6001260509,7625,Consumption,20/9/20,No,0.219,0.888,0.794,0.094,0.113,0.1,0.056,0.075,0.05,0.081,0.05,0.081,0.05,0.075,0.056,0.075,0.05,0.075,0.094,0.075,0.281,0.45,0.388,0.325,0.338,0.35,0.338,0.15,0.075,0.275,0.169,0.15,0.075,0.094,0.075,0.088,0.188,0.256,0.394,0.313,0.269,0.281,0.181,0.738,0.738,0.325,0.156,0.275
6001260509,7625,Consumption,21/9/20,No,0.131,0.081,0.069,0.075,0.069,0.075,0.069,0.069,0.075,0.063,0.069,0.069,0.075,0.063,0.075,0.175,0.081,0.781,0.2,0.088,0.131,0.088,0.088,0.106,0.119,0.313,0.063,0.088,0.081,0.094,0.069,0.163,0.175,0.106,0.075,0.119,0.063,0.256,0.244,0.244,0.294,0.244,0.513,0.15,0.219,0.269,0.212,0.25
6001260509,7625,Consumption,22/9/20,No,0.856,0.113,0.756,0.081,0.144,0.081,0.1,0.1,0.094,0.069,0.094,0.063,0.081,0.069,0.069,0.144,0.075,0.163,0.256,0.163,0.075,0.088,0.144,0.081,0.075,0.263,0.081,0.063,0.088,0.081,0.144,0.069,0.088,0.094,0.156,0.212,0.156,0.206,0.212,0.325,0.281,0.575,0.944,0.237,0.094,0.113,0.125,0.85
6001260509,7625,Consumption,23/9/20,No,0.138,0.781,0.1,0.075,0.075,0.081,0.069,0.088,0.069,0.063,0.088,0.063,0.069,0.081,0.063,0.081,0.125,0.913,0.194,0.081,0.088,0.075,0.1,0.1,0.075,0.231,0.069,0.169,0.106,0.106,0.075,0.088,0.219,0.069,0.081,0.119,0.156,0.138,0.331,0.219,0.275,0.281,0.506,0.3,0.131,0.125,0.244,0.5
6001260509,7625,Consumption,24/9/20,No,0.506,0.8,0.094,0.069,0.088,0.063,0.069,0.088,0.063,0.075,0.088,0.063,0.069,0.081,0.069,0.119,0.1,0.075,0.544,0.1,0.125,0.169,0.094,0.069,0.088,0.2,0.138,0.081,0.075,0.094,0.081,0.25,0.2,0.125,0.169,0.063,0.113,0.362,0.388,0.231,0.263,0.131,0.15,0.606,0.113,0.1,0.1,0.869
6001260509,7625,Consumption,25/9/20,No,0.113,0.8,0.106,0.075,0.075,0.094,0.081,0.069,0.094,0.069,0.069,0.094,0.069,0.069,0.094,0.119,0.144,0.094,0.3,0.188,0.094,0.075,0.081,0.081,0.088,0.119,0.181,0.081,0.125,0.094,0.144,0.163,0.25,0.106,0.125,0.138,0.65,0.3,0.237,0.138,0.694,0.531,0.606,0.306,0.2,0.188,0.181,0.225
6001260509,7625,Consumption,26/9/20,No,0.481,0.75,0.844,0.1,0.1,0.069,0.075,0.069,0.088,0.075,0.075,0.069,0.088,0.075,0.069,0.063,0.088,0.244,0.544,0.294,0.094,0.181,1.344,0.519,0.269,0.6,0.144,0.575,0.088,0.106,0.081,0.1,0.088,0.081,0.1,0.094,0.144,0.388,0.175,0.344,0.181,0.269,0.381,0.094,0.106,0.175,0.175,0.175
6001260509,7625,Consumption,27/9/20,No,0.206,0.225,0.775,0.344,0.625,0.081,0.106,0.106,0.075,0.075,0.1,0.075,0.069,0.088,0.081,0.069,0.075,0.088,0.206,0.119,0.088,0.362,0.244,0.194,0.131,0.219,0.35,0.338,0.2,0.206,0.256,0.188,0.2,0.194,0.713,0.563,0.194,0.219,0.331,0.269,0.275,0.256,0.175,0.188,0.138,0.119,0.113,0.281
6001260509,7625,Consumption,28/9/20,No,0.675,0.769,0.163,0.088,0.069,0.094,0.063,0.069,0.088,0.069,0.113,0.094,0.069,0.063,0.1,0.156,0.094,0.394,0.244,0.106,0.075,0.194,0.1,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
